scorer,,,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan,Juan
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img01052.png,154.4800858090556,175.70317649918326,149.95282170079693,166.23707881827875,144.1908491993768,156.3594116729871,139.25201562673098,144.83546667014687,138.01730723356954,130.43053541659654,150.77596062957124,90.09672790665567,142.13300187744105,174.88003757040894,150.77596062957124,183.111426858152,165.18089188312157,185.99241310886208,179.17425367228475,180.6420100718291,190.28662921073783,170.76434292653747,207.16097725061107,142.366049883824
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img01322.png,153.24537741589418,110.67520112601328,148.30654384324836,98.32811719439873,141.30986294866676,86.80417219155846,133.07847366092372,74.86865772433107,125.67022330195499,57.994309684457846,95.21408293730576,28.772877712970054,146.66026598569974,117.26031255620772,148.7181133076355,127.54954916588652,149.5412522364098,136.60407738240383,149.95282170079696,141.9544804194368,147.48340491447405,148.1280223852441,134.72475151847235,179.81887114305476
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img01626.png,37.182788458717354,38.650544858261696,39.24063578065311,51.40919825426341,43.76789988891177,63.344712721490815,50.3530113191062,76.10336611749251,53.645567034203424,88.03888058471992,50.3530113191062,131.665243809758,,,46.23731667523468,31.24229449929296,51.99928917665481,39.88525325142315,59.819109000010705,48.116642539166186,68.87363721652804,53.878615040586304,95.21408293730576,84.33475540523554
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img01659.png,105.91488901137171,30.007586106131505,93.56780507975716,27.949738784195745,82.0438600769169,26.71503039103429,71.34305400285095,29.1844471773572,60.642247928785004,31.24229449929296,46.23731667523469,59.640587542006436,93.97937454414429,34.946419678777325,85.33641579201412,41.119961644584606,76.28188757549677,47.29350361039188,67.22735935897944,53.46704557619916,54.880275427364886,60.463726470780735,26.070412920264246,83.92318594084838
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img01878.png,100.15291650995158,181.4651490006034,110.85372258401753,171.99905131969888,119.08511187176056,164.59080096073015,127.31650115950357,156.77098113737426,133.07847366092372,150.18586970717985,161.88833616802435,120.14129880691773,72.16619293162525,196.28164971854085,82.04386007691689,188.0502604307978,88.62897150711132,179.81887114305476,96.03722186608005,171.1759123909246,102.62233329627449,162.5329536387944,125.67022330195499,138.25035523995243
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img02252.png,35.536510601168736,198.75106650486376,36.359649529943034,188.0502604307978,39.65220524504025,176.52631542795757,45.00260828207323,166.6486482826659,51.17615024788051,158.82882845931002,67.22735935897941,143.6007582769854,70.51991507407664,141.54291095504965,80.80915168375543,141.1313414906625,94.8025134729186,141.1313414906625,106.32645847575884,140.71977202627536,119.08511187176055,140.3082025618882,,
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img02585.png,76.69345703988392,85.56946379839698,79.98601275498112,99.9743950519473,83.27856847007834,111.9099095191747,89.45211043588563,124.25699345078927,92.74466615098282,138.66192470433958,96.4487913304672,178.58416274989332,71.34305400285095,87.21574165594559,71.7546234672381,76.1033661174925,74.22404025356101,66.63726843658802,79.16287382620685,55.936462362522064,87.80583257833702,39.47368457204245,128.55120955266503,32.88857314184803
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img03115.png,59.40753953562354,76.51493636688612,57.76126167807493,86.80417297656491,56.11498382052632,100.38596530134092,54.46870596297771,114.37932709050409,52.82242810542911,130.84210566599018,51.587719712267656,162.12138495941372,,,107.14959740453315,55.11332421875422,98.91820811679011,56.75960207630283,88.21740204272416,60.05215779140004,76.28188757549677,64.99099136404588,47.472025068396135,89.68515922727498
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img03189.png,189.8750597463507,27.538170104815055,179.99739260105906,25.89189224726645,168.06187813383164,27.538170104815055,157.3610720597657,33.71171207062234,146.2486965213126,35.769559392558094,107.97273633330747,39.06211510765531,190.28662921073786,34.12328153500948,185.347795638092,42.76624028713968,180.82053152983335,50.586060110495566,174.6469895640261,55.93646314752854,166.0040308118959,63.75628297088443,136.37102937602094,78.98435315320904
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img03249.png,145.4255575925383,55.93646314752854,154.06851634466847,46.05879600223689,162.2999056324115,37.00426778571955,163.53461402557298,26.715031176040757,156.12636366660422,15.191086173200489,112.50000044156612,28.36130903358935,195.22546278338365,69.10668600791738,188.6403513531892,62.110005113335795,181.2321009942205,57.171171540689976,171.766003313316,55.93646314752852,162.29990563241148,61.2868661845615,130.19748741021363,72.81081118740175
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img03423.png,182.87837885176907,81.0422004751448,182.87837885176907,73.63395011617607,182.05523992299476,66.63726922159447,179.58582313667188,58.81744939823858,175.05855902841319,52.64390743243129,,,168.0618781338316,22.599336532169207,177.93954527912325,25.480322782879274,179.58582313667188,34.53485099939661,170.11972545576737,39.06211510765529,153.24537741589415,42.354670822752496,113.32313937034043,31.242295284299402
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img04297.png,39.65220524504026,173.64532996225395,38.005927387491646,162.53295442380087,37.18278845871734,148.5395926346377,37.18278845871734,135.780939238636,38.82906631626595,121.7875774494728,58.995970071236385,82.27690886830624,32.65552435045868,183.52299710754562,42.94476096013747,181.0535803212227,52.410858641041955,174.46846889102827,59.40753953562354,166.23707960328522,65.99265096581797,156.35941245799359,92.33309668659568,130.43053620160302
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img04484.png,159.8304888460886,176.93788567735118,153.65694688028128,170.35277424715676,149.12968277202265,163.76766281696231,140.8982934842796,158.00569031554218,128.9627790170522,154.30156513605783,94.8025134729186,150.59743995657345,179.58582313667188,182.69985817877128,182.8783788517691,173.64532996225392,180.4089620654462,166.2370796032852,175.47012849280037,158.00569031554215,171.35443384892886,147.30488424147623,165.18089188312157,113.55618816172976
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img04586.png,191.93290706828645,92.56614547798502,186.58250403125348,104.91322940959958,182.8783788517691,115.61403548366552,179.17425367228475,126.72641102211861,177.52797581473612,143.1891895976047,195.22546278338365,171.99905210470533,212.0998108232569,76.10336690249895,204.69156046428816,69.51825547230452,195.6370322477708,64.16785243527154,183.7015177805434,61.28686618456148,171.766003313316,62.52157457772294,141.72143241305392,89.68515922727495
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img04658.png,208.3956856437725,189.2849696089657,195.22546278338365,187.22712228702994,183.7015177805434,187.6386917514171,172.17757277770315,187.22712228702994,162.2999056324115,192.16595585967576,,,184.52465670931772,165.82551013889804,185.75936510247917,156.35941245799356,186.58250403125348,146.48174531270192,183.7015177805434,136.60407816741028,180.4089620654462,123.84542477140857,153.24537741589418,105.32479887398672
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img05206.png,156.53793313099138,106.97107673153533,160.6536277748629,97.50497905063084,164.76932241873442,88.86202029850065,170.9428643845417,81.45376993953192,175.0585590284132,74.45708904495034,184.52465670931772,62.52157457772294,200.1642963560295,33.711712070622305,191.10976813951214,41.11996242959105,182.05523992299482,46.47036546662402,173.41228117086462,51.82076850365699,161.4767667036372,59.22901886262573,118.26197294298626,62.933144042110094
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img05698.png,82.45542954130404,71.1645325448467,85.74798525640125,58.81744861323213,89.45211043588563,49.351350932327634,94.80251347291859,41.53153110897174,100.15291650995157,34.53485021439017,,,88.21740204272416,23.422474675937064,100.15291650995157,26.715030391034276,111.6768615127918,29.596016641744338,126.49336223072929,32.4770028924544,142.5445713418282,32.88857235684155,178.35111474351044,44.41251735968181
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img05871.png,127.3165011595036,30.830725034905804,115.38098669227618,30.830725034905804,104.26861115382309,32.477002892454415,93.97937454414429,36.59269753632593,89.04054097149847,46.47036468161757,82.45542954130404,85.98103326278414,132.25533473214944,23.010905211549915,141.7214324130539,28.36130824858288,149.95282170079696,34.53485021439016,159.41891938170141,41.53153110897174,166.415600276283,50.174489861101925,174.23542009963887,57.58274022007067
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img05911.png,158.18421098853997,67.87197682974946,149.12968277202265,67.4604073653623,139.252015626731,67.4604073653623,130.19748741021363,67.87197682974946,121.14295919369631,64.99099057903939,91.92152722220854,61.28686539955504,207.57254671499823,29.59601664174433,197.69487956970656,32.88857235684155,187.40564296002776,37.00426700071307,179.17425367228472,43.17780896652035,172.5891422420903,57.58274022007067,183.28994831615626,99.9743950519473
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img06603.png,95.21408293730576,181.87671846499055,84.51327686323981,183.52299632253914,72.98933186039957,183.52299632253914,60.23067846439785,183.52299632253914,38.4174968518788,178.17259328550617,23.600996133941337,156.35941167298714,149.12968277202265,180.23044060744195,140.07515455550532,181.87671846499055,129.37434848143937,178.99573221428045,120.73138972930917,172.82219024847316,112.91156990595329,164.179231496343,92.74466615098285,134.54623006046805
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img07165.png,188.22878188880208,76.10336611749248,190.28662921073783,86.80417219155844,191.10976813951214,96.68183933685008,186.99407349564063,104.50165916020596,180.4089620654462,112.73304844794899,154.06851634466847,141.54291095504962,176.29326742157468,155.12470327982564,184.52465670931772,148.53959184963122,191.93290706828645,141.54291095504962,197.6948795697066,132.07681327414514,198.51801849848087,118.49502094936912,,
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img07544.png,107.97273633330747,21.36462735400129,97.68349972362867,25.068752533485664,87.80583257833703,29.18444717735718,77.51659596865822,34.53485021439016,66.81578989459229,44.82408682406896,,,108.79587526208178,25.89189146225996,117.43883401421195,30.830725034905804,124.43551490879355,37.827405929487384,127.31650115950359,45.64722575284327,127.72807062389074,54.70175396936062,119.08511187176057,92.56614469297858
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img08171.png,33.47866327923298,151.00900863595416,40.47534417381456,144.83546667014687,50.764580783493365,141.9544804194368,61.4653868575593,139.89663309750105,70.93148453846379,137.8387857755653,103.85704168943596,139.89663309750105,38.4174968518788,207.39402525699396,39.24063578065311,197.51635811170232,39.65220524504026,188.05026043079783,40.06377470942741,178.17259328550617,37.5943579231045,168.29492614021453,,
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img08295.png,41.710052566976024,187.22712150202352,53.233997569816275,188.05026043079783,61.87695632194645,185.99241310886205,68.87363721652802,178.17259328550617,71.75462346723809,169.1180650689888,52.82242810542911,135.78093845362955,112.50000044156612,203.68990007750958,104.26861115382309,192.98909400344363,97.2719302592415,183.93456578692627,89.86367990027277,173.23375971286032,83.6901379344655,165.00237042511728,63.52323417949505,127.13797970149933
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img09274.png,125.67022330195499,111.90990951917473,119.4966813361477,118.9065904137563,112.50000044156613,124.25699345078928,103.03390276066162,127.13797970149935,90.27524936465993,118.49502094936915,64.75794257265652,90.91986683542999,158.59578045292713,165.41393988950446,152.42223848711984,155.12470327982567,148.30654384324833,146.07017506330834,143.36771027060252,133.31152166730664,136.3710293760209,115.61403469865908,120.31982026492201,90.09672790665567
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img09583.png,25.65884345587709,27.53816931980859,30.59767702852291,35.76955860755162,36.77121899433019,47.29350361039187,42.53319149575032,55.524892898134915,48.29516399717044,63.75628218587796,64.34637310826938,102.85538130265739,44.591038817686076,38.23897539387455,54.88027542736487,34.123280750003026,65.58108150143082,33.30014182122871,77.92816543304536,32.477002892454415,89.45211043588561,35.76955860755162,120.73138972930914,58.81744861323214
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img10005.png,78.33973489743252,21.364627354001314,70.51991507407664,32.477002892454415,63.52323417949505,43.58937843090751,58.58440060684923,52.23233718303771,54.880275427364865,63.75628218587796,41.29848310258886,98.32811719439871,70.51991507407664,47.29350361039187,82.04386007691689,48.939781467940485,94.80251347291859,50.586059325489096,108.3843057976946,53.46704557619916,123.20080651563205,55.524892898134915,156.12636366660422,48.939781467940485
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img10022.png,26.070412920264243,67.04883790097517,36.35964952994303,68.28354629413661,48.295163997170434,70.3413936160724,61.05381739317214,70.75296308045952,72.16619293162525,70.75296308045952,110.03058365524322,67.04883790097517,95.62565240169289,39.885253251423144,85.74798525640125,37.415836465100234,75.0471791823353,39.06211432264884,65.99265096581796,45.647225752843276,57.349692213687774,55.11332343374776,,
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img10880.png,193.99075439022218,68.28354629413661,190.69819867512496,76.92650504626681,186.58250403125345,85.15789433400985,180.82053152983332,92.15457522859143,173.00071170647743,97.91654773001156,145.0139881281511,78.57278290381541,207.16097725061104,93.3892836217529,205.1031299286753,83.51161647646126,202.22214367796522,70.75296308045952,190.2866292107378,55.93646236252207,174.64698956402603,43.17780896652036,135.95945991163376,39.06211432264884
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img11206.png,68.05049828775373,40.2968227158103,80.39758221936827,37.004267000713085,93.56780507975714,34.946419678777325,108.3843057976946,32.477002892454415,123.20080651563205,30.830725034905804,156.12636366660422,44.82408682406897,31.832385421684364,55.5248928981349,39.65220524504025,48.52821200355333,47.88359453278328,44.000947895294665,56.93812274930062,42.354670037746054,65.99265096581796,46.47036468161758,73.4009013247867,83.1000470120741
labeled-data,OBS1_DEMO1_LIBRE_SZ,C_img11283.png,52.410858641041955,188.87339935957212,43.76789988891177,182.2882879293777,36.771218994330184,172.41062078408606,28.9513991709743,160.47510631685864,22.777857205167027,147.30488345646978,,,22.366287740779878,132.89995220291948,33.06709381484582,137.8387857755653,42.533191495750316,139.07349416872674,51.1761502478805,133.31152166730664,56.526553284913476,125.49170184395075,75.87031811110961,90.91986683542999
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00027.png,31.832385421684368,201.2204832911867,37.59435792310448,192.16595507466934,47.472025068396135,184.7577047157006,59.40753953562353,184.34613525131346,75.45874864672246,190.1081077527336,111.26529204840466,201.2204832911867,164.35775295434723,71.16453254484668,167.65030866944446,62.110004328329346,173.82385063525174,52.23233718303771,183.28994831615623,46.88193414600473,193.57918492583502,47.29350361039187,206.74940778622388,69.10668522291093
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00076.png,55.70341435613916,86.80417219155845,45.002608282073226,90.09672790665567,35.53651060116873,98.73968665878587,31.009246492910062,111.08677059040042,26.070412920264243,125.90327130833788,28.539829706587152,157.59412006614858,110.03058365524322,154.7131338154385,119.4966813361477,149.7743002427927,126.90493169511643,141.13134149066252,131.4321958033751,131.25367434537085,138.01730723356954,115.61403469865908,163.53461402557295,90.09672790665567
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00085.png,47.88359453278328,67.87197682974949,42.533191495750316,78.98435236820256,37.59435792310448,90.09672790665567,31.832385421684368,103.26695076704453,28.95139917097431,118.08345148498199,28.128260242200003,151.83214756472847,72.57776239601242,162.5329536387944,82.86699900569121,160.0635368524715,94.8025134729186,155.94784220859995,107.56116686892031,150.59743917156698,117.43883401421198,142.7776193482111,149.12968277202265,126.72641023711216
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00118.png,41.71005256697602,37.00426700071308,40.06377470942742,48.939781467940485,38.00592738749165,62.110004328329346,34.713371672394445,73.63394933116959,31.42081595729722,90.09672790665566,28.53982970658716,112.73304844794905,55.291844891752035,121.78757666446636,52.822428105429125,134.95779952485523,57.761261678074945,147.71645292085694,64.34637310826938,155.94784220859998,72.16619293162526,163.3560925675687,98.91820811679014,181.46514900060336
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00180.png,96.03722186608006,20.12991896083985,91.5099577578214,30.830725034905793,86.15955472078842,40.29682271581029,79.57444329059399,49.351350932327634,72.57776239601242,59.22901807761927,48.706733461557604,83.10004701207409,187.4056429600278,95.44713094368862,179.5858231366719,85.98103326278414,172.17757277770315,77.7496439750411,163.12304456118582,67.4604073653623,151.59909955834556,53.87861504058629,128.55120955266506,29.184447177357185
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00217.png,126.4933622307293,11.0753907443225,124.43551490879355,19.30678003206554,122.78923705124494,28.772877712970043,116.2041256210505,37.004267000713085,111.26529204840467,46.88193414600473,92.74466615098285,69.51825468729808,205.51469939306247,202.04362221996098,199.75272689164234,191.34281614589503,194.40232385460934,180.64201007182908,191.93290706828645,168.29492614021453,187.40564296002776,151.00900863595416,172.17757277770318,112.32147898356189
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00240.png,69.69677614530234,32.06543342806726,81.2207211481426,33.71171128561587,93.9793745441443,33.71171128561587,107.97273633330745,35.76955860755162,118.6735424073734,42.76623950213321,122.37766758685778,76.92650504626681,113.73470883472758,190.93124668150787,125.25865383756785,192.16595507466934,138.84044616234388,192.5775245390565,150.77596062957127,190.93124668150787,163.12304456118582,188.87339935957215,187.40564296002776,162.1213841744073
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00297.png,10.430773273552475,92.56614469297858,19.073732025682666,90.09672790665566,28.128260242200007,88.03888058471992,34.71337167239444,85.56946379839701,40.475344173814555,82.68847754768694,74.22404025356101,71.98767147362099,27.716690777812858,127.96111863027365,31.420815957297222,140.71977202627536,37.18278845871735,153.88999488666423,43.76789988891178,166.23707881827877,52.41085864104196,181.87671846499055,85.74798525640128,191.7543856102822
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00512.png,89.45211043588563,16.837363245742655,93.97937454414429,26.303460926647144,103.03390276066165,34.94641967877733,115.3809866922762,40.70839218019747,134.72475151847235,45.64722575284329,172.5891422420903,64.57942111465228,206.7494077862239,146.07017506330837,197.69487956970656,155.53627274421285,190.69819867512498,164.17923149634305,179.58582313667188,172.4106207840861,168.06187813383164,176.5263154279576,,
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00582.png,33.47866327923298,200.80891382679954,33.067093814845826,188.46182989518496,33.47866327923298,177.34945435673188,33.067093814845826,165.0023704251173,30.597677028522916,153.88999488666423,33.47866327923298,113.96775684111049,200.98743528480378,18.895210567678422,197.69487956970656,30.41915557051868,195.6370322477708,41.94310057335893,192.75604599706074,53.878615040586325,191.10976813951214,64.57942111465228,177.11640635034897,98.32811719439873
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00636.png,72.98933186039955,110.67520112601326,82.45542954130406,106.55950648214176,93.97937454414429,102.03224237388308,104.26861115382309,98.32811719439871,113.7347088347276,93.80085308614004,147.89497437886118,86.80417219155845,103.85704168943593,189.28496882395928,90.27524936465991,191.34281614589503,74.63560971794816,192.5775245390565,63.111664715107906,190.51967721712074,49.941441854719045,188.87339935957212,29.774538099748607,165.00237042511733
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00641.png,71.75462346723809,93.80085308614004,84.10170739885264,95.44713094368865,96.4487913304672,97.09340880123725,109.2074447264689,95.85870040807579,118.67354240737339,94.2124225505272,150.3643911651841,88.0388805847199,153.6569468802813,190.1081077527336,140.48672401989245,192.16595507466934,126.08179276634212,193.4006634678308,112.91156990595326,195.0469413253794,99.32977758117725,194.2238023966051,70.51991507407664,195.87008025415372
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00646.png,77.92816543304536,93.38928362175288,86.9826936495627,95.44713094368865,97.2719302592415,96.6818393368501,109.2074447264689,97.09340880123725,118.26197294298626,96.27026987246295,150.3643911651841,87.62731112033276,190.69819867512498,188.05026043079783,179.17425367228472,188.461829895185,166.82716974067017,188.87339935957212,154.89165527344278,188.87339935957212,142.54457134182823,189.69653828834643,,
labeled-data,OBS1_DEMO1_LIBRE_SZ,img00714.png,46.23731667523469,138.25035523995246,45.82574721084753,126.72641023711218,46.23731667523469,115.6140346986591,51.58771971226766,103.26695076704453,62.288525786333615,94.2124225505272,95.62565240169292,101.20910344510877,202.63371314235238,178.1725932855062,191.10976813951214,177.76102382111904,180.4089620654462,178.99573221428048,167.65030866944446,179.8188711430548,156.53793313099135,183.11142685815202,123.20080651563205,192.5775245390565
labeled-data,OBS1_DEMO1_LIBRE_SZ,img01018.png,128.96277901705218,146.4817445276955,135.13632098285947,135.78093845362955,141.7214324130539,122.61071559324067,147.07183545008687,112.32147898356187,150.77596062957124,103.67852023143168,175.05855902841319,80.63063022575118,186.58250403125345,120.14129880691776,186.58250403125345,109.02892326846465,188.22878188880205,95.44713094368865,192.7560459970607,80.63063022575118,196.87174064093225,65.8141295078137,190.2866292107378,31.653863963680106
labeled-data,OBS1_DEMO1_LIBRE_SZ,img01142.png,88.21740204272416,75.69179665310536,81.63229061252973,67.04883790097517,72.98933186039955,57.582740220070676,60.64224792878498,48.11664253916618,47.472025068396135,42.76623950213321,26.89355184903854,53.87861504058631,122.78923705124492,169.5296345333759,129.3743484814393,176.11474596357036,136.3710293760209,181.87671846499055,146.6602659856997,189.69653828834637,156.94950259537848,194.6353718609922,190.69819867512496,181.46514900060336
labeled-data,OBS1_DEMO1_LIBRE_SZ,img01150.png,128.96277901705218,119.31815987814345,121.96609812247061,110.26363166162612,115.38098669227617,99.15125612317301,105.91488901137168,84.33475540523555,96.86036079485434,68.69511575852378,63.934803643882205,46.881934146004724,131.84376526776225,161.7098147100201,133.901612589698,173.23375971286038,139.25201562673098,182.69985739376483,147.89497437886118,190.1081077527336,158.18421098853997,195.0469413253794,189.05192081757636,188.87339935957215
labeled-data,OBS1_DEMO1_LIBRE_SZ,img01186.png,134.72475151847232,139.4850636331139,133.07847366092372,151.83214756472847,134.31318205408516,163.76766203195587,137.19416830479523,174.88003757040894,140.89829348427958,185.99241310886208,148.71811330763546,199.98577489802523,168.47344759821877,202.8667611487353,173.4122811708646,192.98909400344365,177.93954527912325,182.69985739376483,182.87837885176907,168.2949261402145,185.75936510247914,153.47842542227704,181.64367045860763,109.44049273285181
labeled-data,OBS1_DEMO1_LIBRE_SZ,img01399.png,41.29848310258886,73.22237986678245,38.417496851878795,86.39260272717131,37.59435792310448,99.97439505194733,38.417496851878795,113.96775684111047,38.417496851878795,127.96111863027365,40.47534417381455,154.71313381543854,69.69677614530232,119.31815987814345,72.57776239601239,110.26363166162612,81.63229061252974,101.62067290949594,92.3330966865957,95.85870040807582,103.4454722250488,93.80085308614005,135.9594599116338,95.44713094368866
labeled-data,OBS1_DEMO1_LIBRE_SZ,img01424.png,57.76126167807494,160.47510631685861,60.23067846439785,152.2437170291156,65.16951203704366,141.54291095504965,70.93148453846379,130.01896595220938,72.98933186039955,113.1446179123362,92.3330966865957,94.21242255052721,182.8783788517691,55.113323433747794,169.70815599138024,55.52489289813495,153.24537741589415,55.936462362522086,141.72143241305392,55.936462362522086,126.90493169511646,54.29018450497349,89.45211043588563,48.52821200355335
labeled-data,OBS1_DEMO1_LIBRE_SZ,img01448.png,107.14959740453315,145.65860559892118,102.21076383188733,152.24371702911563,93.15623561536998,155.12470327982567,82.86699900569118,155.94784220859998,75.0471791823353,155.5362727442128,,,205.1031299286753,26.71503039103429,197.2833101053194,36.18112807193878,189.46349028196352,44.412517359681814,179.997392601059,51.82076771865056,168.47344759821877,57.582740220070676,131.84376526776225,63.75628218587795
labeled-data,OBS1_DEMO1_LIBRE_SZ,img01512.png,89.04054097149846,76.51493558187967,91.50995775782137,88.03888058471992,96.03722186608005,99.97439505194731,99.74134704556441,113.55618737672332,102.21076383188733,126.72641023711218,,,166.82716974067014,111.90990951917472,174.64698956402603,103.67852023143168,182.46680938738191,92.97771415736574,190.2866292107378,78.98435236820256,193.16761546144787,66.22569897220086,179.997392601059,34.12328075000302
